Phone number cannot be greater than # characters.,Numer telefonu nie może być większa niż # znaków.
Please enter brand name.,Proszę wpisać nazwę marki.
Brand name cannot be greater than # characters.,marka nie może być większa niż # znaków.
Brand name cannot be less than # characters.,marka nie może być mniejsza niż # znaków.
Please enter Shimpment.,Proszę wpisać Shimpment.
Shipment cannot be greater than # characters.,Przesyłka nie może być większa niż # znaków.
Shipment cannot be less than # characters.,Przesyłka nie może być mniejsza niż # znaków.
Invalid IP format.,Nieprawidłowy format IP.
Invalid URL format.,Nieprawidłowy format adresu URL.
Please enter URL.,Proszę podać adres URL.
Field should be numeric.,Pole powinno być numeryczne.
Field can have only upto two decimal values.,Pole może mieć tylko do połowy dwie wartości dziesiętnych.
Email cannot be greater than # characters.,E-mail nie może być większa niż # znaków.
Zip should not have special characters.,Zip nie powinny mieć znaki specjalne.
SKU should not have special characters.,SKU nie powinny mieć znaki specjalne.
URL cannot be greater than # characters.,URL nie może być większa niż # znaków.
Percentage should be in number.,Procent powinien być numerem.
Percentage should be between 0 and 100.,Procent powinna wynosić między 0 a 100.
Size cannot be greater than # characters.,Rozmiar nie może być większa niż # znaków.
Size should not have special characters.,Rozmiar nie powinny mieć znaki specjalne.
UPC should not have special characters.,UPC nie powinny mieć znaki specjalne.
UPC cannot be greater than # characters.,UPC nie może być większa niż # znaków.
EAN should not have special characters.,EAN nie powinny mieć znaki specjalne.
EAN cannot be greater than # characters.,EAN nie może być większa niż # znaków.
Barcode should not have special characters.,Kod kreskowy nie powinien mieć znaki specjalne.
Barcode cannot be greater than # characters.,Kod kreskowy nie może być większa niż # znaków.
Field should be positive.,Pole powinno być dodatnie.
Color could not be greater than # characters.,Kolor nie może być większa niż # znaków.
Color is not valid.,Kolor nie jest ważny.
Special characters are not allowed.,Znaki specjalne nie są dozwolone.
Script tags are not allowed.,tagi Script nie są dozwolone.
Style tags are not allowed.,tagi style nie są dozwolone.
Iframe tags are not allowed.,Tagi iframe nie są dozwolone.
Uploaded file is not an image,Przesłany plik nie jest obrazem
Uploaded file size must be less than #.,Przesłano rozmiar pliku musi być mniejsza niż #.
Field should not contain HTML tags.,Pole nie może zawierać znaczników HTML.
You can enter only positive numbers.,Można podać tylko liczby dodatnie.
Invalid comma (#) separated values.,Nieprawidłowy przecinek (#) oddzielone wartości.
Spin and Win Free version,Spin Win Wersja darmowa
v1.0.0,v1.0.0
Current Configuration Scope,Obecna konfiguracja Zakres
Save Configurations,Zapisz Konfiguracje
General Settings,Ustawienia główne
Look and Feel Settings,Wyglądać i czuć się Ustawienia
Go to Home Page,Wróć do strony głównej
Home,Dom
Spin & Win,Spin & Win
Enable the Extension,Włączyć rozszerzenie
Following features are not avalialble in free version.,Następujące funkcje nie są avalialble w wersji darmowej.
Click here ,Kliknij tutaj
to buy paid version of this module.,do zakupu płatnej wersji tego modułu.
1-General setting tab,Zakładka Ustawienie 1 Generalna
Show Pull out : Setting to allow store owner to provide the option to pull the wheel back on the screen by the user,"Pokaż Wyciągnąć: ustawienie, aby umożliwić właściciel sklepu, aby zapewnić możliwość wyciągnąć koło z powrotem na ekranie przez użytkownika"
Email Redundancy Check : Setting to verify the email id of the customer in order to ensure that there is no repetition of emails id,"Email Redundancy Check: Ustawienie w celu weryfikacji tożsamości klienta e-mail, aby upewnić się, że nie ma powtarzania maili id"
Wheel Display Interval : Setting to fix the number of days after which the wheel will be displayed to the customer.,"Koło Wyświetlacz Interval: Ustawienie ustalić liczbę dni, po upływie którego koła będą wyświetlane do klienta."
Custom CSS and Custom JS : Setting to change  the look and feel of the module as per their need by entering the custom CSS and custom JS code,"CSS zwyczaj i obyczaj JS: Ustawienia, aby zmienić wygląd modułu, jak na ich potrzeby poprzez wprowadzenie własnego niestandardowego kodu CSS i JS"
2-Display setting tab,Zakładka Ustawienie 2-Display
Minimum Screen Size : Setting to choose minimum screen size whom you want to display offers.,"Minimalny rozmiar ekranu: Ustawianie wybrać minimalny rozmiar ekranu, którego chcesz wyświetlić oferty."
Maximum Display frequency : Setting to select the frequency of the wheel display here,Maksymalna częstotliwość wyświetlania: Ustawienie aby wybrać częstotliwość wyświetlania koła tutaj
Where to Display : Setting to select the pages where you want to display the wheel from here,"Gdzie wyświetlacza: Ustawienie wybrać strony, na których chcesz wyświetlać koło stąd"
"Who to Show : Setting to select the visitors to whom you want to show the spin wheel. You may select ‘All Visitors’, ‘Registered Visitors’, or ‘Guest Visitors’","Kto Pokazuj: Konfiguracja, aby wybrać użytkowników do którego chcesz pokazać koło wirowania. Można wybrać „Wszyscy odwiedzający”, „zarejestrowanych zwiedzających” lub „gość”"
When to Display : Setting to choose exactly when you want the wheel to be displayed. You can either display it immediately when the customer lands on your site or after some time or when the visitor scrolls down,"Kiedy wyświetlacza: Ustawienie wybrać dokładnie kiedy chcesz koła mają być wyświetlane. Można też wyświetlić go natychmiast, gdy ziemie klientów na swojej stronie lub po pewnym czasie lub gdy użytkownik przewija w dół"
Geo Location :  Setting to select the display offers as per the Geo location of the visitors.,"Geo Lokalizacja: Konfiguracja, aby wybrać wyświetlacz oferuje jak na lokalizację geograficzną zwiedzających."
3-Look & Feel  setting tab ,3-Look & feel kartę ustawienie
Setting to allow change the look of the wheel as it appears on the site,"Ustawiania, aby umożliwić zmianę wyglądu kierownicą, gdyż pojawia się na miejscu"
4-Wheel setting tab,Zakładka ustawienie 4 koła
Setting to change the look and feel of the spin wheel by changing the configuration in the ‘Wheel Setting’ option,Ustawianie zmienić wygląd koła wirowania poprzez zmianę konfiguracji w opcji „Ustawienie kół”
5-Slice setting tab,Zakładka ustawienie 5 segmentów
Settings and the text or offers displayed in the different slices of the wheel can be changed from the ‘Slice Setting’ option,Ustawienia i tekst lub oferty wyświetlane w różnych kromki kierownicą może być zmieniony z „Kawałek Ustawienie opcji”
6-Email marketing setting tab,Zakładka Ustawienie 6-mail marketing
The admin can enable or disable MailChimp and Klaviyo option from the ‘Email Marketing’ settings. An email notification will be sent to the customers on the email id as mentioned by them.,"Administrator może włączyć lub opcję MailChimp i Klaviyo wyłączyć w ustawieniach ""e-mail marketingu. Powiadomienie e-mail zostanie wysłany do klientów na id e-mail, jak wspomniano o nich."
7-Email tab,Zakładka 7-mail
"Allows the admin to choose the places where he wants to display the coupon. Namely ‘Only on Wheel’, ‘Email Only’, ‘Email & Wheel’","Pozwala administratorowi na wybranie miejsca, gdzie chce, aby wyświetlić kupon. Mianowicie „Tylko na kole”, „Tylko e-mail”, „Email & Wheel”"
8-Statistics tab,8-Zakładka Statystyki
A complete access to the statistical report of the visitors who spinned the wheel and claimed the coupon generated by the same. The report is generated in both graphical and tabular format.,"Pełny dostęp do raportu statystycznego użytkowników, którzy spinned koło i twierdził, że kupon generowany przez sam. Raport jest generowany zarówno w formie graficznej i tabelarycznej."
Display Image,Wyświetlać obraz
Show image in the front end Spin Wheel interface,Pokaż obraz w interfejsie wirowania koła przedniego końcowego
Upload your Logo Image,Prześlij swoje logo Zdjęcia
Upload an image to be shown in the front end Spin Wheel interface (Max Size - 2 MB),Prześlij obraz wyświetlany w interfejsie przednie koło koniec Podziału (Maksymalny rozmiar - 2 MB)
Required Field,Pole wymagane
Not a valid email,Nieprawidłowy e-mail
a discount,zniżka
Code copied.,Kod kopiowane.
Website Logo,logotypów
Special bonus unlocked,Specjalny bonus odblokowany
Hurrah! You've got,Hurra! Masz
. Lucky day!,", Szczęśliwy dzień!"
The coupon code has been sent to you through the email.,Kod kuponu został wysłany za pośrednictwem poczty elektronicznej.
Better luck next time!,Więcej szczęścia następnym razem!
You have a chance to win a nice big fat discount. Are you ready?,Masz szansę wygrać piękny duży rabat tłuszczu. Jesteś gotowy?
You can spin the wheel only once.,Możesz zakręcić kołem tylko raz.
"If you win, you can claim your coupon for 1 day only!","Jeśli wygrasz, możesz ubiegać się o kupon tylko na 1 dzień!"
Don't forget to use the discount code at checkout!,Nie zapomnij użyć kodu rabatowego przy składaniu zamówienia!
Enter you email,Wpisz swój e-mail
Try your luck,Spróbuj szczęścia
Next Time,Następnym razem
"No, I do not feel lucky","Nie, nie czuję się szczęśliwy"
Continue,dalej
Spin and Win Free,Spin Win bezpłatny
